integration_row_key	a_row_key	nct_id	om_index	group_id	obs_id_b_form	om_title	group_title	payload_shard	cache_revision	a_present	a_reported_denominator_participants	a_denominator_state	a_denominator_provenance	a_n_source_categories	a_n_categories_kept_by_producer	a_category_preservation_state	a_proportion_suitability	a_unresolved_reason_codes	a_advisory_flag_codes	a_evaluable_n_minus_reported_denominator	a_all_categories_sum_minus_reported_denominator	a_job1_classification_carried	a_leaf_qa_coverage	c_join_state	c_join_bridge	c_arm_link_state	c_arm_link_evidence_code	c_confirmed_registry_arm_label	c_confirmed_registry_arm_type	c_candidate_registry_arm_labels	c_control_status	c_contested_flag	c_sole_arm_multi_results_group_flag	c_arm_set_type_state	c_disposition_vs_job3	b_join_state	b_cohort_key	b_n_observations_in_cohort_set	b_sibling_observation_ids	b_unresolved_states	b_selection_status	b_duplicate_encoding_candidate	b_denominator_state	b_denominator_value_participants	b_reporting_status_state	b_usable_for_proportion	b_unusable_reason	b_endpoint_constructs	b_assessment_criteria	b_noncollection_statement	integration_state	blocking_conditions	contradictions_retained	job1_arithmetic_independently_confirmed	job2_independently_confirmed	job3_independently_confirmed	rate_derived	unique_patient_total_derived	control_comparison_derived	source_pointer
NCT01327612|OM5|OG006	NCT01327612|OM5|OG006	NCT01327612	5	OG006	NCT01327612#om5#OG006	Best Overall Response	20070411: Conatumumab 15 mg/kg + Ganitumab 18 mg/kg	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	2	READ_FROM_SOURCE	outcomeMeasures[5].denoms[units=Participants].counts[groupId=OG006].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Conatumumab + Ganitumab	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	CHANGED_CLASS:UNKNOWN->NOT_CONTROL	JOINED_UNIQUE	NCT01327612||20070411: conatumumab 15 mg/kg + ganitumab 18 mg/kg	1	NCT01327612#om5#OG006	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	2	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	NONE	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01327612] :: outcomeMeasures[5] :: groups[OG006]
NCT01356628|OM3|OG000	NCT01356628|OM3|OG000	NCT01356628	3	OG000	NCT01356628#om3#OG000	Response Rate (RR)	PD-0332991	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	19	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG000].value	4	4	FULL_VECTOR	NOT_REFUTED_BY_THIS_COMPONENT	NONE	NONE	0	0	valid	NONE	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LABEL_BYTE_EXACT	PD-0332991	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		NO	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01356628||pd-0332991	1	NCT01356628#om3#OG000	SINGLE_OBSERVATION	NOT_SELECTED_BY_DESIGN	False	PRESENT	19	POSTED	True		ORR|OVERALL_RESPONSE|BOR|DCR|RESPONSE_RATE_GENERIC|RESPONSE_CATEGORY_DIST	mRECIST|RECIST	False	NO_COMPONENT_BLOCK_FOUND__NOT_AN_ELIGIBILITY_GRANT	B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	NONE	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01356628] :: outcomeMeasures[3] :: groups[OG000]
NCT01403948|OM3|OG000	NCT01403948|OM3|OG000	NCT01403948	3	OG000	NCT01403948#om3#OG000	Best Overall Response Based on All Assessment	BI 836826 1 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	1	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG000].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 1 mg iv (caucasian patients)	2	NCT01403948#om3#OG000|NCT01403948#om4#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	1	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG000]
NCT01403948|OM3|OG001	NCT01403948|OM3|OG001	NCT01403948	3	OG001	NCT01403948#om3#OG001	Best Overall Response Based on All Assessment	BI 836826 3 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG001].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 3 mg iv (caucasian patients)	2	NCT01403948#om3#OG001|NCT01403948#om4#OG001	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG001]
NCT01403948|OM3|OG002	NCT01403948|OM3|OG002	NCT01403948	3	OG002	NCT01403948#om3#OG002	Best Overall Response Based on All Assessment	BI 836826 9 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG002].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 9 mg iv (caucasian patients)	2	NCT01403948#om3#OG002|NCT01403948#om4#OG002	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG002]
NCT01403948|OM3|OG003	NCT01403948|OM3|OG003	NCT01403948	3	OG003	NCT01403948#om3#OG003	Best Overall Response Based on All Assessment	BI 836826 25 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG003].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 25 mg iv (caucasian patients)	2	NCT01403948#om3#OG003|NCT01403948#om4#OG003	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG003]
NCT01403948|OM3|OG004	NCT01403948|OM3|OG004	NCT01403948	3	OG004	NCT01403948#om3#OG004	Best Overall Response Based on All Assessment	BI 836826 50 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG004].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 50 mg iv (caucasian patients)	2	NCT01403948#om3#OG004|NCT01403948#om4#OG004	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	6	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG004]
NCT01403948|OM3|OG005	NCT01403948|OM3|OG005	NCT01403948	3	OG005	NCT01403948#om3#OG005	Best Overall Response Based on All Assessment	BI 836826 50mg iv (Korean Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	7	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG005].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 50mg iv (korean patients)	2	NCT01403948#om3#OG005|NCT01403948#om4#OG005	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	7	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG005]
NCT01403948|OM3|OG006	NCT01403948|OM3|OG006	NCT01403948	3	OG006	NCT01403948#om3#OG006	Best Overall Response Based on All Assessment	BI 836826 100 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG006].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 100 mg iv (caucasian patients)	2	NCT01403948#om3#OG006|NCT01403948#om4#OG006	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	6	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG006]
NCT01403948|OM3|OG007	NCT01403948|OM3|OG007	NCT01403948	3	OG007	NCT01403948#om3#OG007	Best Overall Response Based on All Assessment	BI 836826 100 mg iv (Korean Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG007].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 100 mg iv (korean patients)	2	NCT01403948#om3#OG007|NCT01403948#om4#OG007	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG007]
NCT01403948|OM3|OG008	NCT01403948|OM3|OG008	NCT01403948	3	OG008	NCT01403948#om3#OG008	Best Overall Response Based on All Assessment	BI 836826 150 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	6	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG008].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 150 mg iv (caucasian patients)	2	NCT01403948#om3#OG008|NCT01403948#om4#OG008	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	6	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG008]
NCT01403948|OM3|OG009	NCT01403948|OM3|OG009	NCT01403948	3	OG009	NCT01403948#om3#OG009	Best Overall Response Based on All Assessment	BI 836826 200 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	7	READ_FROM_SOURCE	outcomeMeasures[3].denoms[units=Participants].counts[groupId=OG009].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 200 mg iv (caucasian patients)	2	NCT01403948#om3#OG009|NCT01403948#om4#OG009	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	7	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[3] :: groups[OG009]
NCT01403948|OM4|OG000	NCT01403948|OM4|OG000	NCT01403948	4	OG000	NCT01403948#om4#OG000	Best Overall Response Based on Imaging Data	BI 836826 1 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	1	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG000].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 1 mg iv (caucasian patients)	2	NCT01403948#om3#OG000|NCT01403948#om4#OG000	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	1	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG000]
NCT01403948|OM4|OG001	NCT01403948|OM4|OG001	NCT01403948	4	OG001	NCT01403948#om4#OG001	Best Overall Response Based on Imaging Data	BI 836826 3 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	4	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG001].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	-1	0	unsupported	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 3 mg iv (caucasian patients)	2	NCT01403948#om3#OG001|NCT01403948#om4#OG001	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	4	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG001]
NCT01403948|OM4|OG002	NCT01403948|OM4|OG002	NCT01403948	4	OG002	NCT01403948#om4#OG002	Best Overall Response Based on Imaging Data	BI 836826 9 mg iv (Caucasian Patients)	ctg_results_bor_2010_2013	216bd1b5fb25a56b90ef3cc2373e1fe68322708f	yes	3	READ_FROM_SOURCE	outcomeMeasures[4].denoms[units=Participants].counts[groupId=OG002].value	6	5	FULL_VECTOR	UNSUITABLE_FOR_PROPORTION	PRODUCER_LABEL_COLLISION_WITHIN_CLASS	NON_EVALUABLE_CATEGORY_DROPPED_BY_PRODUCER	0	0	ambiguous	LEAF-QA-group0.tsv	JOINED_UNIQUE	nct+om_title+group_title (C carries no om_index/group_id)	CONFIRMED	LEAF_WITHIN_RECORD_RELATION	Patients with relapsed or refractory NHL	EXPERIMENTAL		NOT_CONTROL_CONFIRMED		YES	ALL_ARMS_NON_CONTROL_TYPED	UNCHANGED_CLASS	JOINED_UNIQUE	NCT01403948||bi 836826 9 mg iv (caucasian patients)	2	NCT01403948#om3#OG002|NCT01403948#om4#OG002	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES	NOT_SELECTED_BY_DESIGN	False	PRESENT	3	POSTED	True		OVERALL_RESPONSE|BOR|RESPONSE_CATEGORY_DIST		False	BLOCKED	A_DENOMINATOR_OR_CATEGORY_UNSUITABLE|B_COMPETING_RECORDS_UNRESOLVED|B_DISJOINTNESS_UNVERIFIABLE_NO_PARTICIPANT_FLOW	A_UNSUITABLE_WHILE_C_ARM_CONFIRMED|C_SOLE_ARM_BUT_MULTIPLE_RESULTS_GROUPS	true	false	false	NOT_DERIVED	NOT_DERIVED	NOT_DERIVED	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01403948] :: outcomeMeasures[4] :: groups[OG002]
